Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
3174061001171,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001171.json,null,null,null,null,null,null
3174061001172,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001172.json,null,null,null,93,49,20
3174061001173,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001173.json,null,null,null,null,null,null
3174061001174,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001174.json,null,null,null,null,null,null
3174061001175,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001175.json,null,null,null,null,null,null
3174061001176,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001176.json,null,null,null,66,58,30
3174061001177,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001177.json,null,null,null,null,null,null
3174061001178,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001178.json,null,null,null,null,null,null
3174061001179,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001179.json,null,null,null,null,null,null
3174061001180,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001180.json,null,null,null,78,90,52
3174061001181,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001181.json,null,null,null,null,null,null
3174061001182,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001182.json,null,null,null,null,null,null
3174061001183,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001183.json,null,null,null,null,null,null
3174061001184,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001184.json,null,null,null,68,60,45
